graph,condition,run_id,arm,model_tag,level,seed,step,target,value,n_hypotheses,entropy_before_nats,entropy_after_nats,entropy_drop_nats,map_weight_after,map_directed_f1_after,truth_rank_after,edges_resolved,undirected_after,selector_meta
sachs,shared,20260820T055114Z,probe_skel_only,none,-1,20260827,2,5,7.1331,48,1.09861,0.0,1.09861,1.0,0.57143,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09861, ""eig_by_target"": {""2"": 0.69428, ""4"": 0.63651, ""5"": 1.09861}}"
sachs,named,20260820T055114Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260827,1,0,4.2681,48,2.92686,1.09861,1.82825,0.33333,0.57143,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.23098, ""eig_by_target"": {""0"": 1.23098, ""1"": 1.0658, ""2"": 1.0207, ""4"": 0.49132, ""5"": 1.17595, ""8"": 1.17587, ""9"": 0.64748, ""10"": 0.15427}}"
sachs,named,20260820T055114Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260827,2,5,7.1331,48,1.09861,0.0,1.09861,1.0,0.57143,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09861, ""eig_by_target"": {""2"": 0.63651, ""4"": 0.75204, ""5"": 1.09861}}"
sachs,shared,20260820T055114Z,probe_random_edits,none,-1,20260827,1,8,3.726,48,2.97151,1.09861,1.8729,0.33333,0.57143,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.33416, ""eig_by_target"": {""0"": 1.26054, ""1"": 1.13743, ""2"": 0.76144, ""3"": 0.01473, ""4"": 0.76079, ""5"": 1.12559, ""6"": 0.02197, ""8"": 1.33416, ""9"": -0.00196, ""10"": 0.02886}}"
sachs,shared,20260820T055114Z,probe_random_edits,none,-1,20260827,2,5,7.1331,48,1.09861,0.0,1.09861,1.0,0.57143,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09861, ""eig_by_target"": {""2"": 0.57875, ""4"": 0.52099, ""5"": 1.09861}}"
sachs,named,20260820T055114Z,probe,gpt-5.4-mini,-1,20260827,1,0,4.2681,48,2.92473,1.09861,1.82612,0.33333,0.57143,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.65844, ""eig_by_target"": {""0"": 1.65844, ""1"": 1.00026, ""2"": 0.46243, ""3"": -0.00069, ""4"": 0.6387, ""5"": 1.10101, ""6"": 0.00334, ""8"": 1.29001, ""9"": 0.006}}"
sachs,named,20260820T055114Z,probe,gpt-5.4-mini,-1,20260827,2,5,7.1331,48,1.09861,0.0,1.09861,1.0,0.57143,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09861, ""eig_by_target"": {""2"": 0.40547, ""4"": 0.57875, ""5"": 1.09861}}"
sachs,named,20260820T055114Z,probe,claude-haiku-4.5,-1,20260827,1,5,7.1331,48,3.57033,1.93632,1.63401,0.15985,0.41379,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.7222, ""eig_by_target"": {""0"": 1.53526, ""1"": 1.26658, ""2"": 1.2095, ""4"": 1.10285, ""5"": 1.7222, ""6"": 0.32455, ""8"": 1.47975}}"
sachs,named,20260820T055114Z,probe,claude-haiku-4.5,-1,20260827,2,8,3.726,48,1.93632,0.0,1.93632,1.0,0.57143,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.48304, ""eig_by_target"": {""0"": 1.05202, ""1"": 1.021, ""4"": 1e-05, ""5"": 0.71784, ""8"": 1.48304}}"
sachs,shared,20260820T055114Z,probe_oracle_edits,none,-1,20260827,1,9,3.0219,48,1.51655,0.97564,0.54091,0.5758,0.8125,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.24338, ""eig_by_target"": {""0"": 0.68793, ""1"": 0.47151, ""2"": 1.20984, ""4"": 0.22842, ""5"": 0.51797, ""6"": -0.02644, ""8"": 0.70851, ""9"": 1.24338, ""10"": 0.68474}}"
sachs,shared,20260820T055114Z,probe_oracle_edits,none,-1,20260827,2,8,3.726,48,0.97564,0.0,0.97564,1.0,0.875,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.97564, ""eig_by_target"": {""0"": 0.97564, ""1"": 0.72482, ""2"": 0.80235, ""5"": 0.91788, ""8"": 0.97564, ""10"": 0.68683}}"
sachs,anon,20260820T055114Z,probe,gemini-3-flash-preview,-1,20260827,1,0,4.2681,48,1.60987,7e-05,1.6098,0.99999,0.58065,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.08992, ""eig_by_target"": {""0"": 1.08992, ""1"": 1.06029, ""2"": 0.6464, ""4"": 0.71352, ""5"": 1.03223, ""8"": 0.96901, ""9"": 0.00043, ""10"": 0.00043}}"
sachs,shared,20260820T055114Z,pc_greedy_meek,none,-1,20260828,1,0,10.7889,,,,,,0.22222,,2,2,
sachs,shared,20260820T055114Z,pc_greedy_meek,none,-1,20260828,2,1,6.5535,,,,,,0.28571,,1,1,
sachs,shared,20260820T055114Z,pc_greedy_meek,none,-1,20260828,3,4,5.2983,,,,,,0.34483,,1,0,
sachs,anon,20260820T055114Z,probe,gpt-5.4-mini,-1,20260827,1,0,4.2681,48,2.93386,1.09861,1.83524,0.33333,0.57143,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.6912, ""eig_by_target"": {""0"": 1.6912, ""1"": 0.99141, ""2"": 0.45325, ""3"": 0.00928, ""4"": 0.6247, ""5"": 1.10471, ""6"": 0.0084, ""8"": 1.2971, ""9"": 0.00481}}"
sachs,anon,20260820T055114Z,probe,gpt-5.4-mini,-1,20260827,2,5,7.1331,48,1.09861,0.0,1.09861,1.0,0.57143,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09861, ""eig_by_target"": {""2"": 0.40547, ""4"": 0.57875, ""5"": 1.09861}}"
sachs,named,20260820T055114Z,probe,gemini-3-flash-preview,-1,20260827,1,5,7.1331,48,1.7918,0.69315,1.09865,0.5,0.4,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09865, ""eig_by_target"": {""1"": 0.69318, ""2"": 0.63655, ""3"": 4e-05, ""4"": 0.69431, ""5"": 1.09865, ""6"": 4e-05, ""7"": 4e-05, ""8"": 0.69318, ""9"": 4e-05}}"
sachs,named,20260820T055114Z,probe,gemini-3-flash-preview,-1,20260827,2,1,2.8157,48,0.69315,0.0,0.69315,1.0,0.46667,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""eig_by_target"": {""1"": 0.69315, ""8"": 0.69315}}"
sachs,anon,20260820T055114Z,probe,gpt-4o-mini-2024-07-18,-1,20260827,1,8,3.726,48,1.80787,1.09861,0.70926,0.33333,0.57143,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.11437, ""eig_by_target"": {""0"": 0.71034, ""1"": 0.71023, ""2"": 0.01414, ""3"": 0.01611, ""4"": 0.70911, ""5"": 0.69727, ""6"": 0.01611, ""8"": 1.11437, ""9"": 0.01373}}"
sachs,anon,20260820T055114Z,probe,gpt-4o-mini-2024-07-18,-1,20260827,2,5,7.1331,48,1.09861,0.0,1.09861,1.0,0.57143,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09861, ""eig_by_target"": {""2"": 0.40547, ""4"": 0.57875, ""5"": 1.09861}}"
sachs,anon,20260820T055114Z,probe,claude-haiku-4.5,-1,20260827,1,5,7.1331,48,2.5438,1.60944,0.93436,0.2,0.42857,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.14697, ""eig_by_target"": {""0"": 0.77643, ""1"": 0.76457, ""2"": 1.08011, ""4"": 0.43743, ""5"": 1.14697, ""8"": 1.03771, ""9"": 0.72282, ""10"": 0.24121}}"
sachs,anon,20260820T055114Z,probe,claude-haiku-4.5,-1,20260827,2,0,4.2681,48,1.60944,0.0,1.60944,1.0,0.57143,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.37839, ""eig_by_target"": {""0"": 1.37839, ""1"": 0.91629, ""8"": 1.32063}}"
sachs,anon,20260820T055114Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260827,1,0,4.2681,48,2.953,1.09861,1.85439,0.33333,0.57143,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.71149, ""eig_by_target"": {""0"": 1.71149, ""1"": 0.97844, ""2"": 0.5703, ""3"": -0.01694, ""4"": 0.5803, ""5"": 1.09555, ""6"": -0.02334, ""8"": 1.32588, ""9"": 0.00241}}"
sachs,anon,20260820T055114Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260827,2,5,7.1331,48,1.09861,0.0,1.09861,1.0,0.57143,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09861, ""eig_by_target"": {""2"": 0.40547, ""4"": 0.57875, ""5"": 1.09861}}"
sachs,shared,20260820T055114Z,probe_skel_only,none,-1,20260828,1,6,4.863,48,2.51332,1.09861,1.41471,0.33333,0.62069,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.41471, ""eig_by_target"": {""0"": 0.66493, ""1"": 0.60717, ""2"": 1.12703, ""3"": 0.4992, ""5"": 0.4992, ""6"": 1.41471, ""7"": 0.02842, ""8"": 0.02842, ""10"": 0.6823}}"
sachs,shared,20260820T055114Z,probe_skel_only,none,-1,20260828,2,2,3.1044,48,1.09861,0.0,1.09861,1.0,0.62069,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09861, ""eig_by_target"": {""0"": 0.57875, ""1"": 0.63651, ""2"": 1.09861}}"
sachs,shared,20260820T055114Z,probe_random_edits,none,-1,20260828,1,6,4.863,48,2.73051,1.32757,1.40294,0.31302,0.62069,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.40996, ""eig_by_target"": {""0"": 0.67004, ""1"": 0.70376, ""2"": 1.16664, ""3"": 0.40566, ""4"": 0.01479, ""5"": 0.59063, ""6"": 1.40996, ""7"": 0.02931, ""8"": 0.02915, ""10"": 0.31444}}"
sachs,shared,20260820T055114Z,probe_random_edits,none,-1,20260828,2,2,3.1044,48,1.32757,0.0,1.32757,1.0,0.62069,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.15312, ""eig_by_target"": {""0"": 0.48621, ""1"": 0.67872, ""2"": 1.15312, ""4"": 0.02481}}"
sachs,named,20260820T055114Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260828,1,6,4.863,48,1.09861,0.0,1.09861,1.0,0.46667,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09861, ""eig_by_target"": {""5"": 0.63651, ""6"": 1.09861, ""10"": 0.63651}}"
sachs,shared,20260820T055114Z,probe_oracle_edits,none,-1,20260828,1,2,3.1044,48,0.84063,0.69374,0.14688,0.49997,0.90909,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.83901, ""eig_by_target"": {""0"": 0.14285, ""1"": 0.81389, ""2"": 0.83901, ""3"": 0.14033, ""4"": 0.1018, ""5"": 0.14748, ""6"": 0.14748, ""8"": 0.14748, ""9"": 0.06586, ""10"": 0.12435}}"
sachs,shared,20260820T055114Z,probe_oracle_edits,none,-1,20260828,2,3,11.3652,48,0.69374,0.0,0.69374,1.0,0.78788,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69374, ""eig_by_target"": {""0"": 0.0006, ""1"": 0.0006, ""3"": 0.69374, ""4"": 0.0006, ""6"": 0.0006, ""8"": 0.69374, ""9"": 0.0006, ""10"": 0.0006}}"
sachs,named,20260820T055114Z,probe,gemini-3-flash-preview,-1,20260828,1,6,4.863,48,1.80616,0.0,1.80616,1.0,0.53333,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.11301, ""eig_by_target"": {""1"": 0.70755, ""2"": 0.70755, ""3"": 0.65092, ""5"": 0.70868, ""6"": 1.11301, ""7"": 0.0144, ""8"": 0.0144}}"
sachs,named,20260820T055114Z,probe,gpt-5.4-mini,-1,20260828,1,6,4.863,48,1.09861,0.0,1.09861,1.0,0.46667,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09861, ""eig_by_target"": {""5"": 0.63651, ""6"": 1.09861, ""10"": 0.63651}}"
sachs,named,20260820T055114Z,probe,gpt-4o-mini-2024-07-18,-1,20260828,1,6,4.863,48,2.7599,1.36071,1.39919,0.30869,0.62069,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.41801, ""eig_by_target"": {""0"": 0.83835, ""1"": 0.67003, ""2"": 1.08275, ""3"": 0.59076, ""5"": 0.6095, ""6"": 1.41801, ""7"": 0.03344, ""8"": 0.04688, ""10"": 0.5805}}"
sachs,named,20260820T055114Z,probe,gpt-4o-mini-2024-07-18,-1,20260828,2,2,3.1044,48,1.36071,0.0,1.36071,1.0,0.62069,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.19572, ""eig_by_target"": {""0"": 0.59247, ""1"": 0.58309, ""2"": 1.19572, ""3"": 0.00046}}"
sachs,named,20260820T055114Z,probe,claude-haiku-4.5,-1,20260828,1,6,4.863,48,1.80616,0.0,1.80616,1.0,0.53333,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.11301, ""eig_by_target"": {""1"": 0.70755, ""2"": 0.70755, ""3"": 0.65092, ""5"": 0.70868, ""6"": 1.11301, ""7"": 0.0144, ""8"": 0.0144}}"
sachs,shared,20260820T055114Z,pc_greedy_meek,none,-1,20260829,1,0,2.9133,,,,,,0.25,,4,3,
sachs,shared,20260820T055114Z,pc_greedy_meek,none,-1,20260829,2,3,4.1199,,,,,,0.44444,,3,0,
sachs,anon,20260820T055114Z,probe,gpt-4o-mini-2024-07-18,-1,20260828,1,6,4.863,48,2.75545,1.20303,1.55242,0.3261,0.62069,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.44948, ""eig_by_target"": {""0"": 0.82178, ""1"": 0.68191, ""2"": 1.12965, ""3"": 0.48349, ""5"": 0.50429, ""6"": 1.44948, ""7"": 0.03155, ""8"": 0.05194, ""10"": 0.43637}}"
sachs,anon,20260820T055114Z,probe,gpt-4o-mini-2024-07-18,-1,20260828,2,2,3.1044,48,1.20303,0.0,1.20303,1.0,0.62069,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.1387, ""eig_by_target"": {""0"": 0.61035, ""1"": 0.54853, ""2"": 1.1387, ""5"": -0.00425}}"
sachs,anon,20260820T055114Z,probe,gemini-3-flash-preview,-1,20260828,1,0,10.7889,48,1.60944,0.0,1.60944,1.0,0.64516,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.43615, ""eig_by_target"": {""0"": 1.43615, ""1"": 1.32063, ""2"": 0.64598, ""5"": 0.68524, ""6"": 0.68524}}"
sachs,anon,20260820T055114Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260828,1,6,4.863,48,2.52452,1.10475,1.41978,0.33308,0.62069,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.41562, ""eig_by_target"": {""0"": 0.67579, ""1"": 0.60981, ""2"": 1.12873, ""3"": 0.50861, ""5"": 0.50934, ""6"": 1.41562, ""7"": 0.0371, ""8"": 0.03937, ""10"": 0.68308}}"
sachs,anon,20260820T055114Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260828,2,2,3.1044,48,1.10475,0.0,1.10475,1.0,0.62069,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.1027, ""eig_by_target"": {""0"": 0.58461, ""1"": 0.63856, ""2"": 1.1027}}"
sachs,anon,20260820T055114Z,probe,claude-haiku-4.5,-1,20260828,1,0,10.7889,48,1.60944,0.0,1.60944,1.0,0.64516,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.43615, ""eig_by_target"": {""0"": 1.43615, ""1"": 1.32063, ""2"": 0.64598, ""5"": 0.68524, ""6"": 0.68524}}"
sachs,anon,20260820T055114Z,probe,gpt-5.4-mini,-1,20260828,1,2,3.1044,48,0.73548,1.48436,-0.74888,0.24388,0.48276,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.73548, ""eig_by_target"": {""1"": 0.73548, ""2"": 0.73548, ""3"": 0.04233, ""7"": 0.04233, ""8"": 0.04233}}"
sachs,anon,20260820T055114Z,probe,gpt-5.4-mini,-1,20260828,2,6,4.863,48,1.48436,0.0,1.48436,1.0,0.62069,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.48436, ""eig_by_target"": {""3"": 0.60264, ""5"": 0.6604, ""6"": 1.48436, ""8"": 0.09807, ""10"": 0.56885}}"
sachs,named,20260820T055114Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260829,1,6,3.0586,48,3.17805,2.30259,0.87547,0.1,0.5,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.35177, ""eig_by_target"": {""2"": 1.0114, ""3"": 1.26, ""4"": 0.45056, ""5"": 0.69428, ""6"": 1.35177, ""7"": 1.30177, ""8"": 0.81939, ""9"": 0.87547, ""10"": 0.58468}}"
sachs,named,20260820T055114Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260829,2,9,33.1561,48,2.30259,1.38629,0.91629,0.25,0.5,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.97405, ""eig_by_target"": {""2"": 0.5784, ""3"": 0.69315, ""4"": 0.22314, ""7"": 0.69315, ""8"": 0.61219, ""9"": 0.97405, ""10"": 0.71356}}"
sachs,named,20260820T055114Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260829,3,2,3.4339,48,1.38629,0.69315,0.69315,0.5,0.57143,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""eig_by_target"": {""2"": 0.69315, ""3"": 0.69315, ""7"": 0.69315, ""10"": 0.69315}}"
sachs,named,20260820T055114Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260829,4,3,4.1199,48,0.69315,0.0,0.69315,1.0,0.57143,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""eig_by_target"": {""3"": 0.69315, ""7"": 0.69315}}"
sachs,shared,20260820T055114Z,probe_skel_only,none,-1,20260829,1,7,4.1244,48,3.8712,2.89037,0.98083,0.05556,0.44444,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.39799, ""eig_by_target"": {""1"": 0.72542, ""2"": 1.01462, ""3"": 1.3372, ""4"": 0.63651, ""6"": 1.22707, ""7"": 1.39799, ""8"": 0.63651, ""9"": 1.09861, ""10"": 0.47078}}"
sachs,shared,20260820T055114Z,probe_skel_only,none,-1,20260829,2,2,3.4339,48,2.89037,1.79176,1.09861,0.16667,0.51852,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09861, ""eig_by_target"": {""1"": 0.69428, ""2"": 1.09861, ""3"": 0.69315, ""4"": 0.52099, ""6"": 0.69315, ""8"": 0.52099, ""9"": 1.09861, ""10"": 0.57875}}"
sachs,shared,20260820T055114Z,probe_skel_only,none,-1,20260829,3,9,33.1561,48,1.79176,0.69315,1.09861,0.5,0.51852,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09861, ""eig_by_target"": {""3"": 0.69315, ""4"": 0.63651, ""6"": 0.69315, ""8"": 0.57875, ""9"": 1.09861}}"
sachs,shared,20260820T055114Z,probe_skel_only,none,-1,20260829,4,3,4.1199,48,0.69315,0.0,0.69315,1.0,0.51852,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""eig_by_target"": {""3"": 0.69315, ""6"": 0.69315}}"
sachs,shared,20260820T055114Z,probe_random_edits,none,-1,20260829,1,6,3.0586,48,2.48496,1.09861,1.38635,0.33333,0.5,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.21307, ""eig_by_target"": {""0"": 6e-05, ""1"": 6e-05, ""2"": 6e-05, ""3"": 0.86649, ""4"": 0.52105, ""5"": 6e-05, ""6"": 1.21307, ""7"": 1.03973, ""8"": 0.57881, ""9"": 1.09867}}"
sachs,shared,20260820T055114Z,probe_random_edits,none,-1,20260829,2,9,33.1561,48,1.09861,0.0,1.09861,1.0,0.5,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09861, ""eig_by_target"": {""4"": 0.52099, ""8"": 0.63651, ""9"": 1.09861}}"
sachs,named,20260820T055114Z,probe,gpt-5.4-mini,-1,20260829,1,6,3.0586,48,3.17805,2.30259,0.87547,0.1,0.42857,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.51465, ""eig_by_target"": {""0"": 1.02719, ""2"": 0.9242, ""3"": 1.38048, ""4"": 0.31644, ""5"": 1.05255, ""6"": 1.51465, ""7"": 1.33834, ""8"": 0.08701, ""9"": 0.3742, ""10"": 0.37923}}"
sachs,named,20260820T055114Z,probe,gpt-5.4-mini,-1,20260829,2,5,6.8722,48,2.30259,1.38629,0.91629,0.25,0.42857,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.97405, ""eig_by_target"": {""0"": 0.96858, ""2"": 0.87703, ""3"": 0.61219, ""4"": 0.56972, ""5"": 0.97405, ""7"": 0.78114, ""8"": 0.10536, ""9"": 0.39643, ""10"": 0.45419}}"
sachs,named,20260820T055114Z,probe,gpt-5.4-mini,-1,20260829,3,2,3.4339,48,1.38629,0.69315,0.69315,0.5,0.5,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""eig_by_target"": {""2"": 0.69315, ""3"": 0.69315, ""7"": 0.69315, ""10"": 0.69315}}"
sachs,named,20260820T055114Z,probe,gpt-5.4-mini,-1,20260829,4,3,4.1199,48,0.69315,0.0,0.69315,1.0,0.5,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""eig_by_target"": {""3"": 0.69315, ""7"": 0.69315}}"
sachs,shared,20260820T055114Z,probe_oracle_edits,none,-1,20260829,1,6,3.0586,48,3.17805,2.30259,0.87547,0.1,0.42857,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.51465, ""eig_by_target"": {""0"": 1.02719, ""2"": 0.9242, ""3"": 1.38048, ""4"": 0.31644, ""5"": 1.05255, ""6"": 1.51465, ""7"": 1.33834, ""8"": 0.08701, ""9"": 0.3742, ""10"": 0.37923}}"
sachs,shared,20260820T055114Z,probe_oracle_edits,none,-1,20260829,2,5,6.8722,48,2.30259,1.38629,0.91629,0.25,0.42857,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.97405, ""eig_by_target"": {""0"": 0.96858, ""2"": 0.87703, ""3"": 0.61219, ""4"": 0.56972, ""5"": 0.97405, ""7"": 0.78114, ""8"": 0.10536, ""9"": 0.39643, ""10"": 0.45419}}"
sachs,shared,20260820T055114Z,probe_oracle_edits,none,-1,20260829,3,2,3.4339,48,1.38629,0.69315,0.69315,0.5,0.5,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""eig_by_target"": {""2"": 0.69315, ""3"": 0.69315, ""7"": 0.69315, ""10"": 0.69315}}"
sachs,shared,20260820T055114Z,probe_oracle_edits,none,-1,20260829,4,3,4.1199,48,0.69315,0.0,0.69315,1.0,0.5,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""eig_by_target"": {""3"": 0.69315, ""7"": 0.69315}}"
sachs,named,20260820T055114Z,probe,gemini-3-flash-preview,-1,20260829,1,6,3.0586,48,3.17805,2.30259,0.87547,0.1,0.42857,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.51465, ""eig_by_target"": {""0"": 1.02719, ""2"": 0.9242, ""3"": 1.38048, ""4"": 0.31644, ""5"": 1.05255, ""6"": 1.51465, ""7"": 1.33834, ""8"": 0.08701, ""9"": 0.3742, ""10"": 0.37923}}"
sachs,named,20260820T055114Z,probe,gemini-3-flash-preview,-1,20260829,2,5,6.8722,48,2.30259,1.38629,0.91629,0.25,0.42857,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.97405, ""eig_by_target"": {""0"": 0.96858, ""2"": 0.87703, ""3"": 0.61219, ""4"": 0.56972, ""5"": 0.97405, ""7"": 0.78114, ""8"": 0.10536, ""9"": 0.39643, ""10"": 0.45419}}"
sachs,named,20260820T055114Z,probe,gemini-3-flash-preview,-1,20260829,3,2,3.4339,48,1.38629,0.69315,0.69315,0.5,0.5,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""eig_by_target"": {""2"": 0.69315, ""3"": 0.69315, ""7"": 0.69315, ""10"": 0.69315}}"
sachs,named,20260820T055114Z,probe,gemini-3-flash-preview,-1,20260829,4,3,4.1199,48,0.69315,0.0,0.69315,1.0,0.5,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""eig_by_target"": {""3"": 0.69315, ""7"": 0.69315}}"
sachs,named,20260820T055114Z,probe,gpt-4o-mini-2024-07-18,-1,20260829,1,3,4.1199,48,3.86642,2.06481,1.80161,0.148,0.42857,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.6092, ""eig_by_target"": {""1"": 0.6106, ""2"": 0.53328, ""3"": 1.6092, ""4"": 0.92749, ""5"": 0.74325, ""6"": 1.51195, ""7"": 1.32724, ""8"": 0.90242, ""9"": 1.31073, ""10"": 0.56088}}"
sachs,named,20260820T055114Z,probe,gpt-4o-mini-2024-07-18,-1,20260829,2,9,33.1561,48,2.06481,0.91635,1.14846,0.46003,0.42857,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.15435, ""eig_by_target"": {""4"": 0.69495, ""5"": 0.715, ""8"": 0.67093, ""9"": 1.15435, ""10"": 0.63126}}"
sachs,named,20260820T055114Z,probe,gpt-4o-mini-2024-07-18,-1,20260829,3,10,6.4237,48,0.91635,0.41928,0.49707,0.85197,0.42857,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.70671, ""eig_by_target"": {""5"": 0.67177, ""10"": 0.70671}}"
sachs,named,20260820T055114Z,probe,gpt-4o-mini-2024-07-18,-1,20260829,4,5,6.8722,48,0.41928,0.0,0.41928,1.0,0.44444,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.41928, ""eig_by_target"": {""0"": 0.05603, ""1"": 0.23566, ""2"": 0.17599, ""3"": 0.08827, ""4"": 0.13456, ""5"": 0.41928, ""6"": 0.13911, ""7"": 0.13934, ""8"": 0.14369, ""9"": 0.2922, ""10"": -0.0}}"
sachs,named,20260820T055114Z,probe,claude-haiku-4.5,-1,20260829,1,6,3.0586,48,3.17805,2.30259,0.87547,0.1,0.42857,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.51465, ""eig_by_target"": {""0"": 1.02719, ""2"": 0.9242, ""3"": 1.38048, ""4"": 0.31644, ""5"": 1.05255, ""6"": 1.51465, ""7"": 1.33834, ""8"": 0.08701, ""9"": 0.3742, ""10"": 0.37923}}"
sachs,named,20260820T055114Z,probe,claude-haiku-4.5,-1,20260829,2,5,6.8722,48,2.30259,1.38629,0.91629,0.25,0.42857,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.97405, ""eig_by_target"": {""0"": 0.96858, ""2"": 0.87703, ""3"": 0.61219, ""4"": 0.56972, ""5"": 0.97405, ""7"": 0.78114, ""8"": 0.10536, ""9"": 0.39643, ""10"": 0.45419}}"
