graph,condition,run_id,timestamp_utc,study,arm,model,model_tag,level,seed,runtime_seed,d,k,n_obs,n_int,budget,opt_set_size,true_edges,cpdag_undirected,status,error,wall_sec,skeleton_precision,skeleton_recall,skeleton_f1,compelled_f1,directed_precision,directed_recall,directed_f1,dag_shd,efficiency,interventions_used,optimal_interventions,submit_directed,submit_undirected,steps_taken,n_hypotheses,n_hypotheses_from_llm,truth_in_hypotheses,best_f1_in_hypotheses,truth_rank_initial,truth_rank_final,entropy_initial_nats,entropy_final_nats,map_weight_final,proposed_raw,proposed_valid_unique,propose_repairs,propose_rounds,repair_remove,repair_add,propose_cached,pc_skeleton_f1_ceiling,pc_undirected_edges,pc_directed_edges,reserve_frac,edits_correct_remove,edits_correct_add,llm_calls,llm_failed_calls,llm_repair_calls,prompt_tokens,completion_tokens,cached_tokens,total_tokens,cost_usd,llm_latency_sec
asia,anon,20260820T064424Z,2026-08-20T06:45:53.790707+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260828,2654168485,8,8,300,150,3,2,8,3,success,,2.563,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.6666666666666666,3,2,8,0,3,48,48,1,1.0,1,1,2.50282,0.25194,0.93066,,,0,,2,1,1,1.0,3,5,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
asia,named,20260820T064424Z,2026-08-20T06:45:55.387721+00:00,study2_semantic,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,-1,20260829,2654168616,8,8,300,150,3,2,8,3,success,,1.293,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,2,2,8,0,2,48,48,1,1.0,6,1,1.79176,0.0,1.0,,,0,,4,4,1,0.933333,5,2,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0
asia,named,20260820T064424Z,2026-08-20T06:45:55.525095+00:00,study2_semantic,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,-1,20260829,2654168616,8,8,300,150,3,2,8,3,success,,1.259,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,2,2,8,0,2,48,48,1,1.0,6,1,1.79176,0.0,1.0,,,0,,4,3,1,0.933333,5,2,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0
asia,named,20260820T064424Z,2026-08-20T06:45:56.041973+00:00,study2_semantic,probe,openai/gpt-5.4-mini,gpt-5.4-mini,-1,20260829,2654168616,8,8,300,150,3,2,8,3,success,,0.8,0.875,0.875,0.875,0.4444444444444445,0.5,0.5,0.5,5,1.0,1,2,8,0,1,48,48,0,0.933333,-1,-1,1.79176,0.00478,0.99948,,,0,,3,2,1,0.933333,5,2,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
asia,named,20260820T064424Z,2026-08-20T06:45:56.361892+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260829,2654168616,8,8,300,150,3,2,8,3,success,,0.917,0.875,0.875,0.875,0.4444444444444445,0.5,0.5,0.5,5,1.0,1,2,8,0,1,48,48,0,0.933333,-1,-1,1.79176,0.00478,0.99948,,,0,,2,2,1,0.933333,5,2,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
asia,shared,20260820T064424Z,2026-08-20T06:45:56.845438+00:00,study2_semantic,probe_random_edits,,none,-1,20260829,2654168616,8,8,300,150,3,2,8,3,success,,0.805,0.875,0.875,0.875,0.4444444444444445,0.5,0.5,0.5,5,1.0,1,2,8,0,1,48,0,0,0.933333,-1,-1,1.79176,0.00478,0.99948,,,,,4,4,,0.933333,5,2,0.5,0,0,,,,,,,,,
asia,anon,20260820T064424Z,2026-08-20T06:45:54.520442+00:00,study2_semantic,probe,google/gemini-3-flash-preview,gemini-3-flash-preview,-1,20260828,2654168485,8,8,300,150,3,2,8,3,success,,3.263,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.6666666666666666,3,2,8,0,3,48,48,1,1.0,1,1,2.81254,0.11936,0.97441,,,0,,0,2,1,1.0,3,5,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
asia,shared,20260820T064424Z,2026-08-20T06:45:57.281785+00:00,study2_semantic,probe_oracle_edits,,none,-1,20260829,2654168616,8,8,300,150,3,2,8,3,success,,1.256,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,2,2,8,0,2,48,0,1,1.0,4,1,1.79176,0.0,1.0,,,,,0,1,,0.933333,5,2,0.5,0,1,,,,,,,,,
asia,shared,20260820T064424Z,2026-08-20T06:45:56.786199+00:00,study2_semantic,probe_skel_only,,none,-1,20260829,2654168616,8,8,300,150,3,2,8,3,success,,2.079,1.0,0.875,0.9333333333333333,0.888888888888889,1.0,0.875,0.9333333333333333,1,0.6666666666666666,3,2,7,0,3,48,0,0,0.933333,-1,-1,2.48491,0.0,1.0,,,,,,,,0.933333,5,2,0.5,0,0,,,,,,,,,
asia,anon,20260820T064424Z,2026-08-20T06:45:57.784207+00:00,study2_semantic,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,-1,20260829,2654168616,8,8,300,150,3,2,8,3,success,,1.186,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,2,2,8,0,2,48,48,1,1.0,6,1,1.79176,0.0,1.0,,,0,,4,4,1,0.933333,5,2,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0
asia,anon,20260820T064424Z,2026-08-20T06:45:57.653793+00:00,study2_semantic,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,-1,20260829,2654168616,8,8,300,150,3,2,8,3,success,,1.557,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,2,2,8,0,2,48,48,1,1.0,6,1,1.79176,0.0,1.0,,,0,,4,4,1,0.933333,5,2,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0
asia,shared,20260820T064424Z,2026-08-20T06:45:59.216059+00:00,study2_semantic,oracle,,none,-1,20260830,2654168747,8,8,300,150,3,2,8,3,success,,0.002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,2,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asia,shared,20260820T064424Z,2026-08-20T06:45:59.219915+00:00,study2_semantic,pc_greedy_meek,,none,-1,20260830,2654168747,8,8,300,150,3,2,8,3,success,,0.051,0.8888888888888888,1.0,0.9411764705882353,1.0,0.8888888888888888,1.0,0.9411764705882353,1,1.0,2,2,9,0,2,,,,,,,,,,,,,,,,,0.941176,,,,,,,,,,,,,,
asia,named,20260820T064424Z,2026-08-20T06:45:56.683476+00:00,study2_semantic,probe,google/gemini-3-flash-preview,gemini-3-flash-preview,-1,20260829,2654168616,8,8,300,150,3,2,8,3,success,,2.786,1.0,0.875,0.9333333333333333,0.888888888888889,0.8571428571428571,0.75,0.7999999999999999,2,0.6666666666666666,3,2,7,0,3,48,48,0,0.933333,-1,-1,2.48502,0.69315,0.5,,,0,,0,2,1,0.933333,5,2,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
asia,anon,20260820T064424Z,2026-08-20T06:45:58.867818+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260829,2654168616,8,8,300,150,3,2,8,3,success,,0.737,0.875,0.875,0.875,0.4444444444444445,0.5,0.5,0.5,5,1.0,1,2,8,0,1,48,48,0,0.933333,-1,-1,1.79176,0.00478,0.99948,,,0,,2,2,1,0.933333,5,2,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
asia,anon,20260820T064424Z,2026-08-20T06:45:58.543855+00:00,study2_semantic,probe,openai/gpt-5.4-mini,gpt-5.4-mini,-1,20260829,2654168616,8,8,300,150,3,2,8,3,success,,1.247,0.875,0.875,0.875,0.4444444444444445,0.5,0.5,0.5,5,1.0,1,2,8,0,1,48,48,0,0.933333,-1,-1,1.79176,0.00478,0.99948,,,0,,3,1,1,0.933333,5,2,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
asia,anon,20260820T064424Z,2026-08-20T06:45:58.979510+00:00,study2_semantic,probe,google/gemini-3-flash-preview,gemini-3-flash-preview,-1,20260829,2654168616,8,8,300,150,3,2,8,3,success,,2.34,1.0,0.875,0.9333333333333333,0.888888888888889,0.8571428571428571,0.75,0.7999999999999999,2,0.6666666666666666,3,2,7,0,3,48,48,0,0.933333,-1,-1,2.48502,0.69315,0.5,,,0,,0,2,1,0.933333,5,2,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
asia,named,20260820T064424Z,2026-08-20T06:45:59.474224+00:00,study2_semantic,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,-1,20260830,2654168747,8,8,300,150,3,2,8,3,success,,2.016,0.8888888888888888,1.0,0.9411764705882353,1.0,0.8888888888888888,1.0,0.9411764705882353,1,0.6666666666666666,3,2,9,0,3,48,48,0,0.941176,-1,-1,2.62408,0.71451,0.71992,,,0,,4,2,1,0.941176,3,6,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
asia,named,20260820T064424Z,2026-08-20T06:45:59.609102+00:00,study2_semantic,probe,openai/gpt-5.4-mini,gpt-5.4-mini,-1,20260830,2654168747,8,8,300,150,3,2,8,3,success,,2.047,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.6666666666666666,3,2,8,0,3,48,48,1,1.0,12,1,2.94235,0.00014,0.99999,,,0,,3,2,1,0.941176,3,6,0.5,1,0,0,0,0,0,0,0,0,0.0,0.0
asia,named,20260820T064424Z,2026-08-20T06:45:59.796460+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260830,2654168747,8,8,300,150,3,2,8,3,success,,2.321,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.6666666666666666,3,2,8,0,3,48,48,1,1.0,12,1,2.81767,0.00015,0.99999,,,0,,3,2,1,0.941176,3,6,0.5,1,0,0,0,0,0,0,0,0,0.0,0.0
asia,named,20260820T064424Z,2026-08-20T06:45:59.275455+00:00,study2_semantic,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,-1,20260830,2654168747,8,8,300,150,3,2,8,3,success,,3.089,0.8888888888888888,1.0,0.9411764705882353,1.0,0.8888888888888888,1.0,0.9411764705882353,1,0.6666666666666666,3,2,9,0,3,48,48,0,0.941176,-1,-1,2.7207,0.14721,0.96841,,,0,,4,4,1,0.941176,3,6,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
asia,shared,20260820T064424Z,2026-08-20T06:46:01.496072+00:00,study2_semantic,probe_skel_only,,none,-1,20260830,2654168747,8,8,300,150,3,2,8,3,success,,1.194,0.8888888888888888,1.0,0.9411764705882353,1.0,0.8888888888888888,1.0,0.9411764705882353,1,1.0,2,2,9,0,2,48,0,0,0.941176,-1,-1,1.79176,0.0,1.0,,,,,,,,0.941176,3,6,0.5,0,0,,,,,,,,,
asia,named,20260820T064424Z,2026-08-20T06:46:01.326078+00:00,study2_semantic,probe,google/gemini-3-flash-preview,gemini-3-flash-preview,-1,20260830,2654168747,8,8,300,150,3,2,8,3,success,,2.768,0.8888888888888888,1.0,0.9411764705882353,1.0,0.8888888888888888,1.0,0.9411764705882353,1,0.6666666666666666,3,2,9,0,3,48,48,0,0.941176,-1,-1,2.57485,0.85188,0.71277,,,0,,0,2,1,0.941176,3,6,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
asia,shared,20260820T064424Z,2026-08-20T06:46:01.660706+00:00,study2_semantic,probe_random_edits,,none,-1,20260830,2654168747,8,8,300,150,3,2,8,3,success,,2.727,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.6666666666666666,3,2,8,0,3,48,0,1,1.0,8,1,2.89755,0.00013,0.99999,,,,,4,4,,0.941176,3,6,0.5,1,0,,,,,,,,,
asia,anon,20260820T064424Z,2026-08-20T06:46:02.368769+00:00,study2_semantic,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,-1,20260830,2654168747,8,8,300,150,3,2,8,3,success,,2.194,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.6666666666666666,3,2,8,0,3,48,48,1,1.0,17,1,3.11315,0.35041,0.91353,,,0,,4,4,1,0.941176,3,6,0.5,1,0,0,0,0,0,0,0,0,0.0,0.0
asia,anon,20260820T064424Z,2026-08-20T06:46:02.693852+00:00,study2_semantic,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,-1,20260830,2654168747,8,8,300,150,3,2,8,3,success,,1.995,0.8888888888888888,1.0,0.9411764705882353,1.0,0.8888888888888888,1.0,0.9411764705882353,1,0.6666666666666666,3,2,9,0,3,48,48,0,0.941176,-1,-1,2.77774,0.82599,0.6991,,,0,,4,4,1,0.941176,3,6,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
asia,shared,20260820T064424Z,2026-08-20T06:46:04.693173+00:00,study2_semantic,oracle,,none,-1,20260831,2654168878,8,8,300,150,3,2,8,3,success,,0.001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,2,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asia,shared,20260820T064424Z,2026-08-20T06:46:04.696401+00:00,study2_semantic,pc_greedy_meek,,none,-1,20260831,2654168878,8,8,300,150,3,2,8,3,success,,0.039,1.0,0.875,0.9333333333333333,0.6666666666666665,0.8571428571428571,0.75,0.7999999999999999,2,0.6666666666666666,3,2,7,0,3,,,,,,,,,,,,,,,,,0.933333,,,,,,,,,,,,,,
asia,shared,20260820T064424Z,2026-08-20T06:46:02.121574+00:00,study2_semantic,probe_oracle_edits,,none,-1,20260830,2654168747,8,8,300,150,3,2,8,3,success,,2.713,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.6666666666666666,3,2,8,0,3,48,0,1,1.0,8,1,2.47922,0.00013,0.99999,,,,,1,0,,0.941176,3,6,0.5,1,0,,,,,,,,,
asia,named,20260820T064424Z,2026-08-20T06:46:04.840121+00:00,study2_semantic,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,-1,20260831,2654168878,8,8,300,150,3,2,8,3,success,,0.835,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,2,2,8,0,2,48,48,1,1.0,3,1,1.79176,0.0,1.0,,,0,,4,4,1,0.933333,5,2,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0
asia,anon,20260820T064424Z,2026-08-20T06:46:04.098753+00:00,study2_semantic,probe,openai/gpt-5.4-mini,gpt-5.4-mini,-1,20260830,2654168747,8,8,300,150,3,2,8,3,success,,1.923,0.8,1.0,0.888888888888889,1.0,0.8,1.0,0.888888888888889,2,0.6666666666666666,3,2,10,0,3,48,48,0,0.941176,-1,-1,2.85123,0.11675,0.9765,,,0,,2,3,1,0.941176,3,6,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
asia,named,20260820T064424Z,2026-08-20T06:46:04.740373+00:00,study2_semantic,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,-1,20260831,2654168878,8,8,300,150,3,2,8,3,success,,1.362,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,2,2,8,0,2,48,48,1,1.0,3,1,1.79176,0.0,1.0,,,0,,4,4,1,0.933333,5,2,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0
asia,anon,20260820T064424Z,2026-08-20T06:46:04.392432+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260830,2654168747,8,8,300,150,3,2,8,3,success,,1.913,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.6666666666666666,3,2,8,0,3,48,48,1,1.0,17,1,2.97794,0.00413,0.99953,,,0,,3,2,1,0.941176,3,6,0.5,1,0,0,0,0,0,0,0,0,0.0,0.0
asia,anon,20260820T064424Z,2026-08-20T06:46:04.565901+00:00,study2_semantic,probe,google/gemini-3-flash-preview,gemini-3-flash-preview,-1,20260830,2654168747,8,8,300,150,3,2,8,3,success,,2.307,0.8888888888888888,1.0,0.9411764705882353,1.0,0.8888888888888888,1.0,0.9411764705882353,1,0.6666666666666666,3,2,9,0,3,48,48,0,0.941176,-1,-1,2.57485,0.85188,0.71277,,,0,,0,2,1,0.941176,3,6,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
asia,named,20260820T064424Z,2026-08-20T06:46:05.680107+00:00,study2_semantic,probe,openai/gpt-5.4-mini,gpt-5.4-mini,-1,20260831,2654168878,8,8,300,150,3,2,8,3,success,,1.344,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,2,2,8,0,2,48,48,1,1.0,3,1,1.79176,0.0,1.0,,,0,,3,4,1,0.933333,5,2,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0
asia,named,20260820T064424Z,2026-08-20T06:46:06.029100+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260831,2654168878,8,8,300,150,3,2,8,3,success,,1.301,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,2,2,8,0,2,48,48,1,1.0,3,1,1.79176,0.0,1.0,,,0,,1,2,1,0.933333,5,2,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0
asia,named,20260820T064424Z,2026-08-20T06:46:06.105297+00:00,study2_semantic,probe,google/gemini-3-flash-preview,gemini-3-flash-preview,-1,20260831,2654168878,8,8,300,150,3,2,8,3,success,,1.299,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,2,2,8,0,2,48,48,1,1.0,3,1,1.79176,0.0,1.0,,,0,,2,2,1,0.933333,5,2,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0
asia,shared,20260820T064424Z,2026-08-20T06:46:06.310131+00:00,study2_semantic,probe_skel_only,,none,-1,20260831,2654168878,8,8,300,150,3,2,8,3,success,,1.526,1.0,0.875,0.9333333333333333,0.6666666666666665,0.8571428571428571,0.75,0.7999999999999999,2,1.0,2,2,7,0,2,48,0,0,0.933333,-1,-1,2.81155,0.0,1.0,,,,,,,,0.933333,5,2,0.5,0,0,,,,,,,,,
asia,shared,20260820T064424Z,2026-08-20T06:46:06.878091+00:00,study2_semantic,probe_random_edits,,none,-1,20260831,2654168878,8,8,300,150,3,2,8,3,success,,1.265,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,2,2,8,0,2,48,0,1,1.0,3,1,1.79176,0.0,1.0,,,,,4,4,,0.933333,5,2,0.5,0,1,,,,,,,,,
asia,shared,20260820T064424Z,2026-08-20T06:46:07.029608+00:00,study2_semantic,probe_oracle_edits,,none,-1,20260831,2654168878,8,8,300,150,3,2,8,3,success,,1.335,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,2,2,8,0,2,48,0,1,1.0,3,1,1.79176,0.0,1.0,,,,,0,1,,0.933333,5,2,0.5,0,1,,,,,,,,,
asia,anon,20260820T064424Z,2026-08-20T06:46:07.332696+00:00,study2_semantic,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,-1,20260831,2654168878,8,8,300,150,3,2,8,3,success,,1.723,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,2,2,8,0,2,48,48,1,1.0,3,1,2.17586,0.00241,0.99974,,,0,,0,3,1,0.933333,5,2,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0
sachs,shared,20260820T064424Z,2026-08-20T06:46:09.059737+00:00,study2_semantic,oracle,,none,-1,20260820,2654167437,11,17,300,150,4,3,17,17,success,,0.024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,3,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sachs,shared,20260820T064424Z,2026-08-20T06:46:09.087029+00:00,study2_semantic,pc_greedy_meek,,none,-1,20260820,2654167437,11,17,300,150,4,3,17,17,success,,0.073,1.0,0.7058823529411765,0.8275862068965517,1.0,0.4166666666666667,0.29411764705882354,0.3448275862068966,12,1.0,3,3,12,0,3,,,,,,,,,,,,,,,,,0.827586,,,,,,,,,,,,,,
asia,anon,20260820T064424Z,2026-08-20T06:46:08.145539+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260831,2654168878,8,8,300,150,3,2,8,3,success,,1.584,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,2,2,8,0,2,48,48,1,1.0,3,1,1.79176,0.0,1.0,,,0,,1,3,1,0.933333,5,2,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0
asia,anon,20260820T064424Z,2026-08-20T06:46:08.367249+00:00,study2_semantic,probe,google/gemini-3-flash-preview,gemini-3-flash-preview,-1,20260831,2654168878,8,8,300,150,3,2,8,3,success,,2.253,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,2,2,8,0,2,48,48,1,1.0,3,1,2.20398,0.00236,0.99976,,,0,,0,3,1,0.933333,5,2,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0
asia,anon,20260820T064424Z,2026-08-20T06:46:07.837420+00:00,study2_semantic,probe,openai/gpt-5.4-mini,gpt-5.4-mini,-1,20260831,2654168878,8,8,300,150,3,2,8,3,success,,3.159,1.0,0.875,0.9333333333333333,0.888888888888889,0.8571428571428571,0.75,0.7999999999999999,2,0.6666666666666666,3,2,7,0,3,48,48,0,0.933333,-1,-1,2.28366,0.69315,0.5,,,0,,2,2,1,0.933333,5,2,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
asia,anon,20260820T064424Z,2026-08-20T06:46:07.409059+00:00,study2_semantic,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,-1,20260831,2654168878,8,8,300,150,3,2,8,3,success,,3.933,1.0,0.875,0.9333333333333333,0.888888888888889,0.8571428571428571,0.75,0.7999999999999999,2,0.6666666666666666,3,2,7,0,3,48,48,0,0.933333,-1,-1,1.94591,0.69315,0.5,,,0,,4,3,1,0.933333,5,2,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
sachs,named,20260820T064424Z,2026-08-20T06:46:09.166814+00:00,study2_semantic,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,-1,20260820,2654167437,11,17,300,150,4,3,17,17,success,,3.129,0.9230769230769231,0.7058823529411765,0.8000000000000002,1.0,0.3076923076923077,0.23529411764705882,0.26666666666666666,14,1.0,3,3,13,0,3,48,48,0,0.413793,-1,-1,2.48526,0.0,1.0,,,0,,4,4,1,0.827586,4,8,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
sachs,named,20260820T064424Z,2026-08-20T06:46:10.625481+00:00,study2_semantic,probe,openai/gpt-5.4-mini,gpt-5.4-mini,-1,20260820,2654167437,11,17,300,150,4,3,17,17,success,,2.056,1.0,0.7058823529411765,0.8275862068965517,1.0,0.4166666666666667,0.29411764705882354,0.3448275862068966,12,1.0,2,3,12,0,2,48,48,0,0.466667,-1,-1,2.07992,0.0,1.0,,,0,,3,3,1,0.827586,4,8,0.5,0,2,0,0,0,0,0,0,0,0.0,0.0
sachs,named,20260820T064424Z,2026-08-20T06:46:09.733279+00:00,study2_semantic,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,-1,20260820,2654167437,11,17,300,150,4,3,17,17,success,,3.504,0.9230769230769231,0.7058823529411765,0.8000000000000002,1.0,0.38461538461538464,0.29411764705882354,0.33333333333333337,13,0.75,4,3,13,0,4,48,48,0,0.413793,-1,-1,2.48522,0.03679,0.99398,,,0,,4,2,1,0.827586,4,8,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
sachs,named,20260820T064424Z,2026-08-20T06:46:11.001824+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260820,2654167437,11,17,300,150,4,3,17,17,success,,2.675,1.0,0.7058823529411765,0.8275862068965517,1.0,0.4166666666666667,0.29411764705882354,0.3448275862068966,12,1.0,2,3,12,0,2,48,48,0,0.413793,-1,-1,2.48642,0.0,1.0,,,0,,2,1,1,0.827586,4,8,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0
sachs,shared,20260820T064424Z,2026-08-20T06:46:12.686461+00:00,study2_semantic,probe_random_edits,,none,-1,20260820,2654167437,11,17,300,150,4,3,17,17,success,,1.992,1.0,0.7058823529411765,0.8275862068965517,1.0,0.3333333333333333,0.23529411764705882,0.27586206896551724,13,1.0,2,3,12,0,2,48,0,0,0.413793,-1,-1,2.07992,0.0,1.0,,,,,4,4,,0.827586,4,8,0.5,0,1,,,,,,,,,
sachs,shared,20260820T064424Z,2026-08-20T06:46:12.301337+00:00,study2_semantic,probe_skel_only,,none,-1,20260820,2654167437,11,17,300,150,4,3,17,17,success,,2.671,1.0,0.7058823529411765,0.8275862068965517,1.0,0.4166666666666667,0.29411764705882354,0.3448275862068966,12,1.0,2,3,12,0,2,48,0,0,0.413793,-1,-1,2.48612,0.0,1.0,,,,,,,,0.827586,4,8,0.5,0,0,,,,,,,,,
sachs,anon,20260820T064424Z,2026-08-20T06:46:14.977311+00:00,study2_semantic,probe,openai/gpt-5.4-mini,gpt-5.4-mini,-1,20260820,2654167437,11,17,300,150,4,3,17,17,success,,0.265,0.8,0.7058823529411765,0.7500000000000001,1.0,0.3333333333333333,0.29411764705882354,0.3125,15,1.0,0,3,15,0,0,48,48,0,0.5,-1,-1,0.0,0.0,1.0,,,0,,1,4,1,0.827586,4,8,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0
sachs,named,20260820T064424Z,2026-08-20T06:46:11.347909+00:00,study2_semantic,probe,google/gemini-3-flash-preview,gemini-3-flash-preview,-1,20260820,2654167437,11,17,300,150,4,3,17,17,success,,4.45,1.0,0.8235294117647058,0.9032258064516129,1.0,0.7142857142857143,0.5882352941176471,0.6451612903225806,7,1.0,2,3,14,0,2,48,48,0,0.709677,-1,-1,2.84171,-0.0,1.0,,,0,,1,3,1,0.827586,4,8,0.5,0,3,0,0,0,0,0,0,0,0.0,0.0
sachs,anon,20260820T064424Z,2026-08-20T06:46:14.683159+00:00,study2_semantic,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,-1,20260820,2654167437,11,17,300,150,4,3,17,17,success,,2.401,1.0,0.7058823529411765,0.8275862068965517,1.0,0.4166666666666667,0.29411764705882354,0.3448275862068966,12,1.0,2,3,12,0,2,48,48,0,0.413793,-1,-1,2.48612,0.0,1.0,,,0,,4,0,1,0.827586,4,8,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
sachs,shared,20260820T064424Z,2026-08-20T06:46:17.087314+00:00,study2_semantic,oracle,,none,-1,20260821,2654167568,11,17,300,150,4,3,17,17,success,,0.011,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,3,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sachs,anon,20260820T064424Z,2026-08-20T06:46:13.682223+00:00,study2_semantic,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,-1,20260820,2654167437,11,17,300,150,4,3,17,17,success,,3.44,0.9230769230769231,0.7058823529411765,0.8000000000000002,1.0,0.3076923076923077,0.23529411764705882,0.26666666666666666,14,1.0,3,3,13,0,3,48,48,0,0.413793,-1,-1,2.48526,0.0,1.0,,,0,,4,2,1,0.827586,4,8,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0
